name_entity,label
Rabenstein Castle,0
Halebidu,0
ಹಳೆಬೀಡು,0
Comune di Palazzago,0
Palazzago,0
Hamningberg,0
Torekov,0
Kasteel Radboud,0
Radboud Castle,0
Yuzhnoukrainsk,0
Южноукраїнськ,0
Saint-Aubin-d'Arquenay,0
Immingham,0
Kawakawa,0
Heddal herred,0
Saint-Léger-Dubosq,0
Comune di Palosco,0
Palosco,0
Moskosel,0
Kinnarp,0
Vidsel,0
Bankfoot,0
Lisores,0
Am Broch,0
Burghead,0
Burgheid / The Broch,0
Hadleigh,0
Annbank,0
Ceann Loch Lìobhann,0
Kinlochleven,0
Saint-Pierre-du-Mont,0
Channel-Port aux Basques,0
Radzyń Chełmiński Castle,0
Beithe,0
Beith,0
Rhuthun,0
Ruthin,0
Frénouville,0
Comune di Parre,0
Parre,0
San Marcos,0
"Juneau, Wisconsin",0
Dodgeville,0
"Shawano, Wisconsin",0
"Elkhorn, Wisconsin",0
"Hurley, Wisconsin",0
Mont-Bertrand,0
Durand,0
La Ferrière-Harang,0
Lascano,0
Martigny-sur-l'Ante,0
Darlington,0
Mesnil-Clinchamps,0
Comune di Parzanica,0
Parzanica,0
Centre Tola Vologe,0
"Marinette, Wisconsin",0
Villy-lez-Falaise,0
Soonlepa,0
Mário Brandão da Silveira,1
Marlon,1
Soonurme,0
Noron-l'Abbaye,0
City of Hamtramck,0
"Hamtramck, Michigan",0
Koolma,0
Sully,0
Veneoja,0
Comune di Pedrengo,0
Pedrengo,0
Ojamaa,0
Conon Bridge,0
Drochaid Sguideil,0
Savala,0
Saint-Benoît-d'Hébertot,0
Ilmaste,0
Piilsi,0
Skelmorlie,0
Achadh nan Leac,0
Affleck,0
Auchinleck,0
Lipu,0
Fontaine-le-Pin,0
Swiftdove,0
Swiftweasel,0
Tudulinna,0
Dehong Mangshi Airport,0
Déhóng Mángshì Jīchǎng,0
Kadrina Parish,0
Kadrina vald,0
Rannajõe,0
Comune di Peia,0
Peia,0
Vaivara,0
Mong Kok,0
Sirtsi,0
Josef Mattauch,1
Mehide,0
Comune di Pianico,0
Pianico,0
Kalmaküla,0
Qingdao Tiantai Stadium,0
Lucheng,0
Minatitlán,0
Snape,0
Cill Fhinnein,0
Kilwinnin,0
Kilwinning,0
Comune di Piario,0
Piario,0
Kiều Công Tiễn or Kiểu Công Tiện,1
矯公羡or皎公羡,1
Chyše,0
Hans Reffert,1
"ポケット\""(\""Poketto\"" / \""Pocket\"")",0
Dačice,0
Henry I,1
Rýmařov,0
Březová,0
Burg Scharfenstein,0
Scharfenstein Castle,0
Chlumec nad Cidlinou,0
ロケットスニーカー / One × Time,0
(Rocket Sneaker / One × Time),0
Hluk,0
Jevišovka,0
"(\""Kurage, Nagareboshi\"" / \""Jellyfish, Shooting Star)",0
"クラゲ、流れ星\""",0
City of Garden City,0
"Garden City, Michigan",0
Chrastava,0
Comune di Piazza Brembana,0
Piazza Brembana,0
Schlossberg Castle,0
Schlossberg,0
Libice nad Cidlinou,0
Niri Qaghan,1
Toužim,0
Sadová,0
Slaný,0
Cléville,0
Polička,0
Wray Colorado,0
Ramos Arizpe,0
Dunmore East,0
Sukuta,0
Burg Schwarzenfels,0
Schwarzenfels Castle,0
Namida Namida Namida,0
Ruacana,0
carbon-monoxide dehydrogenase (acceptor),0
"Lancaster, Wisconsin",0
Notre-Dame-d'Estrées,0
Noordoewer,0
Lanmérin,0
Lanvilin,0
Otavi,0
Otjitavi,0
Plouisy,0
Plouizi,0
Dirk Bielefeldt,0
Heywood,0
Saint-Guen,0
Sant-Wenn,0
Vioolsdrif,0
Plumaudan,0
Pluvaodan,0
Saint-Gilles-du-Mené,0
Sant-Jili-ar-Menez,0
"Indialantic, Florida",0
Town of Indialantic,0
Denmark,0
"Melbourne Beach, Florida",0
Town of Melbourne Beach,0
Landebaeron,0
Landebaëron,0
"Ponce de Leon, Florida",0
Julius Urgiß,1
Rue Des Capucins,0
Lesotho,0
'Muso oa Lesotho,0
"Montgomery, Ohio",0
"LaCrosse, Florida",0
Sobień Castle,0
Ar Vouster,0
Le Moustoir,0
Tarim,0
"Horseshoe Beach, Florida",0
Gradina Sokolac,0
Sokolac Castle,0
"McGill, Nevada",0
Saint-Brandan,0
Sant-Vedan,0
Burg Sooneck,0
"Hillsboro Beach, Florida",0
Town of Hillsboro Beach,0
Ar Chapel-Nevez,0
La Chapelle-Neuve,0
SeaLand,0
Ryssby,0
Hällekis,0
Type 97 81 mm infantry mortar,0
Evertsberg,0
Beate Bühler,1
Burg Splügen,0
Splügen Castle,0
Burg Sponheim,0
Sponheim Castle,0
Moholm,0
Blind Mountain,0
Floby,0
Gudhem,0
Cybernet,0
Antje Boetius,1
Stenstorp,0
Calasraid,0
Callander,0
Stankovci,0
Starý Světlov,0
Albert Brahms,0
"Hammond, Louisiana",0
Almondbank,0
Ražanac,0
Sv. Filip i Jakov,0
Tsiigehtchic,0
Tsiigehtshik,0
Scalloway,0
Gökçebey,0
Comune di Piazzatorre,0
Piazzatorre,0
CNSMDL,0
National Conservatory of Music and Dance in Lyon,0
Serinhisar,0
Langaim,0
Langholm,0
Langhowm,0
The Muckle Toun,0
Mbala,0
François Fillon,1
Dursunbey,0
Shingwedzi River,0
Xingwidzi or Tshingwedzi,0
Fort McPherson,0
Teet'lit Zheh,0
Egilbert,1
Kemalpaşa,0
Herbert Albrecht,1
Funaoka Station,0
Osmancık,0
Burg Stickhausen,0
Stickhausen Castle,0
"Old Bridge, New Jersey",0
Comune di Piazzolo,0
Piazzolo,0
Saint-Georges-d'Aunay,0
La Clotte,0
City of Prairie du Chien,0
"Chilton, Wisconsin",0
Montchamp,0
Parkfield,0
Comune di Pognano,0
Pognano,0
"Covington, Louisiana",0
"Ruth, Nevada",0
Saint-Paul-du-Vernay,0
Střílky Castle,0
"Northfield, Illinois",0
"Milan, New Mexico",0
"Cedarville, Ohio",0
Les Monceaux,0
"Jefferson, Ohio",0
Lobamba,0
lwbmbh,0
Saltaire,0
Village of Saltaire,0
Le Torquesne,0
"Nicholas I, Lord of Rostock",1
Cour des Voraces,0
"Thoms Place, Alaska",0
Le Plessis-Grimoult,0
Soufli,0
Σουφλί,0
Montamy,0
La Vespière,0
Konitsa,0
Κόνιτσα,0
Burg Thalberg,0
Palaio Faliro,0
Παλαιό Φάληρο,0
Portsmouth,0
Comune di Ponte Nossa,0
Ponte Nossa,0
Moudros,0
Μούδρος,0
Sonsonate,0
Panzhihua Bao'anying Airport,0
Pānzhīhuā Bǎo'ānyíng Jīchǎng,0
Mongol conquest of the Jin dynasty,0
Maroulas,0
Μαρουλάς,0
Limenaria,0
Λιμενάρια,0
Toszek Castle,0
τ6 Serpentis,0
Gialousa,0
Ljubiša Tumbaković,1
Sotira,0
Comune di Ponte San Pietro,0
Ponte San Pietro,0
Quzhou Airport,0
Qúzhōu Jīchǎng,0
Marikana,0
Rooikoppies,0
Taizhou Luqiao Airport,0
Tāizhōu Lùqiáo Jīchǎng,0
Panorama,0
Πανόραμα,0
Alexandreia,0
Αλεξάνδρεια,0
Nea Vyssa,0
Νέα Βύσσα,0
Comune di Ponteranica,0
Ponteranica,0
Allylpalladium(II) chloride dimer,0
Hanak,0
Cours Charlemagne,0
Wenshan Puzhehei Airport,0
Wénshān Pǔzhěhēi Jīchǎng,0
Chi¹ Sagittarii,0
Chi² Sagittarii,0
Chi³ Sagittarii,0
Cipolletti,0
Tržan Castle in Modruš,0
Utvrda Tržan-grad u Modrušu,0
Czocha Castle,0
Santa Lucía,0
ตรัง,0
Trang,0
Schlossberg Ulrichstein,0
Unspunnen Castle,0
Borough of Mountainside,0
"Mountainside, New Jersey",0
Città di Pontida,0
Pontida,0
น่าน,0
Nan,0
Ladyville,0
Les Préaux,0
Hattieville,0
English Harbour,0
Burg Veldenz,0
Veldenz Castle,0
"Călărași, Moldova",0
Preixan,0
Khulm,0
خلم,0
Balochisaurus,0
Pius II,1
Djanet,0
ﺟﺎﻧﺖ,0
Vélingara,0
Kahnawake,0
Kahnawà:ke,0
Voice,0
Litang County,0
Jed Lowrie,1
Juan Bautista Alberdi (Tucumán),0
Love,0
Gallabat,0
Irupana,0
La Vallée,0
Angelosaurus,0
ザ・ドリフターズ,0
The Drifters,0
Mapiri,0
Karamanlı,0
Will Liu,1
劉畊宏/刘畊宏,1
Colquiri,0
Qullqiri,0
Vysoký Chlumec,0
Top Combine,0
Zhì Shàng Lì Hé,0
至上励合,0
至上勵合,0
Emperor's Cup,0
Samaipata,0
Samaypata,0
China's Next Top Model,0
Caranavi,0
San Pedro de Lloc,0
Arcana Heart 2,0
Arcana Heart,0
Suggoi! Arcana Heart 2,0
Tupiza,0
Siege of Noda Castle,0
Sevilla de Oro Canton,0
Fontaine Bartholdi,0
Villamontes,0
Uyuni,0
Bonniebrig,0
Bonnybridge,0
Drochaid a'Bhuinne,0
An Dùn,0
Doune,0
Siege of Futamata,0
Pandemic H1N1/09 Influenza,0
Shinahota,0
Freaky Age,0
Coripata,0
Utahdactylus,0
Cardenden,0
Pig frog,0
Macas,0
Maryborough,0
Puerto Francisco de Orellana,0
Burg Wesenberg,0
Wesenberg Castle,0
Trzebiechów,0
Ma Xinyi,1
Ficksburg,0
Borough of Point Pleasant,0
"Point Pleasant, New Jersey",0
Moanasaurus,0
"St. Johnsbury, Vermont",0
Papakura District,0
Fish Fillets - Next Generation,0
In the Enchanted Garden,0
Tolé District,0
The Linux Game Tome,0
Graneros (Tucumán),0
San Isidro de Lules,0
Burgruine Wolkenstein,0
Comune di Pontirolo Nuovo,0
Pontirolo Nuovo,0
Wiwilí de Jinotega,0
Absolute Obedience,0
Greensted,0
Yiran Qaghan,1
Yasynets,0
Ясинець,0
Demir Kapija,0
Демир Капија,0
Eurovision Song Contest: Tallinn 2002,0
"Vidor, Texas",0
Avène,0
Cieza,0
Comune di Pradalunga,0
Pradalunga,0
Ham-sur-Meuse,0
"Villarmentero de Campos, Spain",0
El Bagre,0
Peurid-ar-Roc'h,0
Pommerit-Jaudy,0
Castle of Afyonkarahisar,0
Ramana Tower,0
Guenroc,0
Gwenroc'h,0
Sainte-Rose,0
Saint-Gildas,0
Sant-Weltaz,0
Château d'Étampes,0
Plounevez-Kintin,0
Plounévez-Quintin,0
Goyave,0
Louargat,0
Louergad,0
Świny Castle,0
Cilaos,0
Český Šternberk Castle,0
Hrad Český Šternberk,0
Lanrivain,0
Larruen,0
Comune di Predore,0
Predore,0
Šaumburk,0
Pointe-Noire,0
L'Hermitage-Lorge,0
Peniti-Koedrac'h,0
Plened-Yugon,0
Plénée-Jugon,0
Trois-Bassins,0
Septfontaines,0
L'Étang-Salé,0
Mantallod,0
Mantallot,0
Dapitan,0
Salazie,0
Comune di Premolo,0
Premolo,0
City of Ormoc,0
Ormoc,0
Lake Burgas,0
Saint-Gelven,0
Sant-Jelven,0
Lamentin,0
Capesterre-Belle-Eau,0
L'Entre-Deux,0
Burgberg,0
Terre-de-Bas,0
Ar C'haeoù,0
Le Quiou,0
Les Avirons,0
Comune di Presezzo,0
Presezzo,0
Burgdorfer Aue,0
Legrad,0
Plumieux,0
Pluvaeg,0
Makád,0
Cărpiniș,0
Comune di Pumenengo,0
Pumenengo,0
Und,0
Lukov,0
Körösszakál,0
Mačvanska Mitrovica,0
Мачванска Митровица,0
Miodentosaurus,0
Burger Lambrechts,0
Yongming Yanshou,1
Eurovision Song Contest: Riga 2003,0
Pada,0
Leptonectes,0
Vernon Regional Airport,0
Mezősas,0
Burgersdorp,0
Astro Hua Hee Dai,0
Dyea,0
BurgerTime,0
Sévaré,0
Bellegarde-en-Diois,0
Guacacayo (River of the tombs),0
Pitalito,0
Saint-Donat-sur-l'Herbasse,0
M&#39;saken,0
مساكن,0
Espeluche,0
Burgess Hill,0
"Ropesville, Texas",0
Bledzew,0
Parentis-en-Born,0
Pelonne,0
Joaquín V. González,0
Montaulieu,0
Montrigaud,0
Tymbark,0
Ourches,0
Oriol-en-Royans,0
Burgh Island,0
Nalžovské Hory,0
Pont-de-l'Isère,0
Karl Andreas Hofmann,1
Liberia,0
Sokołowsko,0
Montvendre,0
Burgh by Sands,0
Comune di Ranica,0
Ranica,0
Milevsko,0
La Penne-sur-l'Ouvèze,0
"Hyannis, Massachusetts",0
La Motte-Fanjas,0
Warcino,0
Marc Fascher,1
Jonchères,0
Skarszewy,0
Burghasunger Berg,0
Miscon,0
Comune di Ranzanico,0
Ranzanico,0
Mercurol,0
Deep Purple,0
Pweto,0
Plan-de-Baix,0
Burgholz,0
Skomielna Biała,0
Burgholzbach,0
Épinouze,0
Comune di Riva di Solto,0
Riva di Solto,0
Ponsas,0
Byfleet,0
Montéléger,0
Montfroc,0
Eurovision Song Contest: Istanbul 2004,0
Moanda,0
Chanos-Curson,0
Soyo,0
Comune di Rogno,0
Rogno,0
Marsaz,0
Colmenar,0
Montboucher-sur-Jabron,0
ระยอง,0
Rayong,0
Mureils,0
Città di Romano di Lombardia,0
Romano di Lombardia,0
Francillon-sur-Roubion,0
Wenchuan County,0
汶川县,0
Mours-Saint-Eusèbe,0
Poipet,0
Pontaix,0
Działoszyn,0
Burgoo,0
Montmiral,0
Czarne,0
Bdallophytum,0
Comune di Roncobello,0
Roncobello,0
Czersk,0
Vuelta a Burgos,0
Korsze,0
Sergey Prokudin-Gorsky,0
Sulejów,0
Garza,0
Comune di Roncola,0
Roncola,0
Eurovision Song Contest: Kyiv 2005,0
La Puerta,0
Criminon,0
Los Telares,0
Comune di Rota d'Imagna,0
Rota d'Imagna,0
Valcheta,0
William Henry Holmes,1
San Cosme,0
Thao & the Get Down Stay Down,0
Altes Schloss,0
"Wrongly: Walpotenburg, lower castle",0
San Pedro de Guasayán,0
Micaela Schäfer,1
Gotham,0
Hans Arnold,1
Rumšiškės,0
Savage 2: A Tortured Soul,0
Comune di Rovetta,0
Rovetta,0
Burg Dürnstein,0
Nové Strašecí,0
Markus Lotter,1
Uhelná,0
Burgruine Federaun,0
Burgruine Feldsberg,0
"Oak Ridge, Texas",0
Finkenstein Castle ruin,0
Luzhou Lantian Airport,0
Lúzhōu Lántián Jīchǎng,0
Burgruine Flaschberg,0
Ostružná,0
Fresnosaurus,0
Burgruine Gradenegg,0
Eurovision Song Contest: Athens 2006,0
Vlčice,0
Aboubakar Oumarou,1
Wieluń,0
Burgruine Gutrat,0
Gösting Castle,0
Burgruine Gurnitz,0
"Kosse, Texas",0
Ärna / Uppsala Airport,0
Kumlu,0
Burgruine Hartneidstein,0
"Frederick III, Count of Moers",1
Meriç,0
Archidioecesis Rossanensis-Cariatensis,0
Rossano-Cariati,0
Santok,0
Archidioecesis Tranensis-Barolensis-Vigiliensis (-Nazarensis),0
Trani-Barletta-Bisceglie (-Nazareth),0
Burgruine Hohenwart,0
Burgruine Hieburg,0
February Revolution,0
Burgruine Hohenburg auf Rosenberg,0
Archidioecesis Brundusinus-Ostunensis,0
Brindisi-Ostium,0
Hohenwang Castle,0
Mariakerke,0
Archidioecesis Fodianus-Bovinensis,0
Foggia-Bovino,0
San Miguelito,0
Burg Kammerstein/ Ehrenfels,0
"Krum, Texas",0
Archidioecesis Crotonensis-Sanctae Severinae,0
Crotone-Santa Severina,0
Dakhla Oasis,0
Clover,0
Burgruine Leonstein,0
Gonzalo Córdova,1
Eurovision Song Contest: Helsinki 2007,0
Sumbas,0
Burgruine Liebenfels,0
Burgruine Liemberg,0
Clemens Graf von Waldburg-Zeil,0
Jintang Bridge,0
金塘大桥,0
Dehiba,0
Remada,0
Letzi Mülenen,0
Mülenen Castle/Letzi Mülenen,0
Lalapaşa,0
แม่สอด,0
Mae Sot,0
Yuan Weiwei,1
苑维玮,1
Burg Obervoitsberg,0
Styrsö,0
Burgruine Prandegg,0
(Burgruine Prägrad),0
Prägrad Castle,0
Comune di San Giovanni Bianco,0
San Giovanni Bianco,0
Ettadhamen-Mnihla,0
التضامن,0
Burgruine Rauheneck,0
Rauheneck Castle,0
Christine Laszar,0
Burgruine Reisberg,0
Thabo Mbeki,1
Psie Pole,0
Comune di San Paolo d'Argon,0
San Paolo d'Argon,0
Rottenegg Castle,0
San Francisco del Monte de Oro,0
Tom Kåre Staurvik,1
Erich Vermehren,0
Mburucuyá,0
Scherenburg Castle,0
Scherenburg,0
Ruine Schmirnberg,0
José de San Martín,0
Comune di San Pellegrino Terme,0
San Pellegrino Terme,0
Nueva Esperanza,0
Pozo Hondo,0
Ludmila Manicler,1
Burgruine Steuerberg,0
Monte Quemado,0
Dieter Herbst,0
Chinese moon moth,0
San José,0
Tan Wangsong,1
谭望嵩,1
Comune di Sant’Omobono Terme,0
Sant’Omobono Terme,0
Santa Sylvina,0
Kerstin Kaiser,1
Burgruine Waisenberg,0
Herrera (Santiago del Estero),0
Villa Unión,0
Burgruine Waxenegg,0
Burgruine Weidenburg,0
Suncho Corral,0
Comune di Santa Brigida,0
Santa Brigida,0
Loreto,0
Steve Wright,1
Quimilí,0
Hermann Blau,1
Eurovision Song Contest: Belgrade 2008,0
Sumampa,0
Comune di Sarnico,0
Sarnico,0
Selva,0
Serdar,0
City of Nappanee,0
Erich Lackner,0
Welkom,0
Burgsee,0
City of Prince Rupert,0
Prince Rupert,0
Comune di Scanzorosciate,0
Scanzorosciate,0
Balanzac,0
Klerksdorp,0
Saint-Didier,0
Santo Domingo,0
Fontiès-d'Aude,0
Heinz Schröder,0
Inangahua Junction,0
Fajac-en-Val,0
Comune di Schilpario,0
Schilpario,0
or,0
Wanganui,0
Whanganui,0
Goulier,0
Friedrich Wilhelm Semmler,1
Awakairangi (Māori),0
Lower Hutt,0
Gudas,0
Hastings,0
( Heretaunga (Māori),0
Coussa,0
Lira,0
Comune di Sedrina,0
Sedrina,0
Sister MAYO,1
Kaiwaka,0
Alwin Reinhold Korselt,1
Abdul Taib Mahmud,1
Ohaeawai,0
Magnificent Butcher,0
"Redwater, Texas",0
Mbale,0
Comune di Selvino,0
Selvino,0
Rakaia,0
Burgstall Gegenpoint,0
Mansur Shah,1
Balthasar of Werle,1
Konibodom,0
Powiat poznański,0
Poznań County,0
Allas-Bocage,0
Città di Seriate,0
Seriate,0
Astro On Demand,0
Victor Harbor,0
Johann Flierl,1
Eurovision Song Contest: Moscow 2009,0
Cicak Man,0
"Town of Lakeside, Texas",0
Comune di Serina,0
Serina,0
Healesville,0
Fight Back to School III,0
Eaglais Fheichein,0
Ecclefechan,0
Elisabeth of Schleswig-Holstein-Sonderburg,1
Luwan,0
Rezi,0
Yunnan Copper Company Limited,0
雲南銅業股份有限公司,0
Občina Središče ob Dravi,0
Središče ob Dravi,0
Cicakman 2: Planet Hitam,0
Trenta,0
Comune di Solto Collina,0
Solto Collina,0
Ciudad Darío,0
Rudolf Finsterer,1
Sherman Oaks,0
Shinwa Kataoka,0
"Turn Left, Turn Right",0
Comune di Solza,0
Solza,0
Gabú,0
"Chanthaburi, Thailand",0
Jules Greenbaum,0
Eurovision Song Contest: Oslo 2010,0
Aces Go Places 3,0
Comune di Songavazzo,0
Songavazzo,0
Hadibu,0
Reamonn,0
Spieser Schlossberg,0
Moravský Beroun,0
Salamanca Place,0
Strahlenfelser Schlossberg,0
Cuilapa,0
(Kame wa Igai to Hayaku Oyogu),0
Turtles are Surprisingly Fast Swimmers,0
亀は意外と速く泳ぐ,0
Finnsnes,0
Friedrich Obleser,1
Municipality of Mata de São João,0
Município de Mata de São João'',0
Praia do forte,0
Rogalin Landscape Park,0
The Prodigal Son,0
Bilston,0
"Glendo, Wyoming",0
Jabodetabek,0
"Happy, Texas",0
Piedra del Águila,0
Stefan Reck,0
Sauce,0
École normale supérieure de Lyon,0
Koper,0
La Caldera,0
Count Lepic and His Daughters,0
San Miguel,0
Puszcza Zielonka Landscape Park,0
Lavalle,0
Laguna Yema (Formosa),0
50px,0
Siam,0
Edmund ter Meer,1
La Cruz,0
San Javier,0
Axel Ockenfels,1
San Luis del Palmar,0
Idala,0
Burgsvik,0
Pinto (Santiago del Estero),0
Lidhult,0
Villa Ojo de Agua,0
Burgum,0
Fusako,1
周宮房子内親王,1
Fernández,0
ペッパーランチ,0
Pepper Lunch,0
Skummeslövsstrand,0
Herbert Hübner,0
Knarvik,0
Lubiąż,0
Guachipas,0
Chénérailles,0
Leyrat,0
Bourgogne,0
Burgundy,0
Mautes,0
Eurovision Song Contest: Düsseldorf 2011,0
King William's Town,0
Saint-Pardoux-Morterolles,0
Saint-Pardoux-d'Arnet,0
Montaigut-le-Blanc,0
Comune di Sorisole,0
Sorisole,0
Thauron,0
Port Washington,0
Sajósenye,0
Naillat,0
"Lebanon, Pennsylvania",0
Les Mathes,0
Nagybarca,0
Sermur,0
City of Williamsport,0
Williamsport,0
La Chapelle-Saint-Martial,0
An Leargaidh Ghallda,0
Città di Sotto il Monte Giovanni XXIII,0
Sotto il Monte,0
Moutier-d’Ahun,0
Charron,0
Christian Wolff,0
Toulx-Sainte-Croix,0
Promno Landscape Park,0
Eurovision Song Contest: Baku 2012,0
Saint-Martial-le-Vieux,0
Comune di Sovere,0
Sovere,0
La Chapelle-Baloue,0
Friedrich Hermann Leuchs,1
Fischbach,0
La Chapelle-Taillefert,0
Comune di Spinone al Lago,0
Spinone al Lago,0
Gilgandra,0
/,0
Marrakesh,0
Meṛṛakec /,0
Cregganbaun,0
Burhan,0
Exton,0
La-Celle-Dunoise,0
Cill Charthaigh,0
Burhan Asaf Belge,0
Burhan Dogancay,1
Somogyszob,0
Burhan Eşer,1
Cúil Aodha,0
Gastre,0
Coonamble,0
Leichhardt,0
Allassac,0
Lista herred,0
Buriadiaceae,0
Ratoath,0
Eadardan,0
Edderton,0
Tarata,0
Comune di Spirano,0
Spirano,0
New Ross,0
Buried Alive,0
Burias,0
Frosses,0
Buried Inside,0
Agatha Marie of Hanau,1
Eurovision Song Contest: Malmö 2013,0
Ballingeary,0
Béal Átha an Ghaorthaidh,0
"Denmark, New York",0
Burim Kukeli,1
Burim Nue Kukeli,1
Loch Baghasdail,0
Lochboisdale,0
Kołbaskowo,0
Edenderry,0
Vejen,0
Kilkelly,0
Mallaranny,0
Ailt an Chorráin,0
Masbaraud-Mérignat,0
Comune di Stezzano,0
Stezzano,0
moriche palm,0
Lus,0
Luss,0
Savennes,0
Järnforsen,0
Bourcefranc-le-Chapus,0
Otterbäcken,0
Saint-Yrieix-les-Bois,0
Buryat ASSR,0
Buryat Autonomous Soviet Socialist Republic,0
Буряадай Автономито Совет Социалис Республика,0
Бурятская Автономная Советская Социалистическая Республика,0
Vislanda,0
Sainte-Feyre,0
Grillby,0
Saint-Léger-Bridereix,0
Comune di Strozza,0
Strozza,0
Silverdalen,0
Kånna,0
Saint-Priest-la-Feuille,0
Wielkopolska National Park,0
Burkat,0
Saint-Agnant-près-Crocq,0
Vittaryd,0
Burke Developmental Road,0
Nås,0
Burke & Hare,0
Günther Stapenhorst,0
"Burke, Vermont",0
Rengsjö,0
Parsac,0
Burke River,0
Shire of Burke,0
Lilla Harrie,0
Comune di Suisio,0
Suisio,0
Teckomatorp,0
Champcella,0
Burkely Duffield,0
Mary Wollstonecraft,1
Alzen,0
Parasznya,0
Burketown,0
Arnave,0
Viszló,0
Szőlősardó,0
Ascou,0
Comune di Taleggio,0
Taleggio,0
Ládbesenyő,0
Burkhard Ebert,1
Crots,0
Sajóecseg,0
Burkhard Gotthelf Struve,0
Sajókápolna,0
Dalou,0
Sajóivánka,0
Rudolf Kanzler,0
Comune di Tavernola Bergamasca,0
Tavernola Bergamasca,0
Ragály,0
Équemauville,0
Meszes,0
Rásonysápberencs,0
Rivel,0
Sajópálfala,0
Comune di Telgate,0
Telgate,0
Perkupa,0
Saint-Mesmin,0
Rue Burdeau,0
Rue du Commerce,0
Szin,0
Burkhard Stangl,1
Burkhard Segler,1
Sajókaza,0
Comune di Terno d'Isola,0
Terno d'Isola,0
Szászfa,0
Estivals,0
Eucaliptus,0
Hermann Hogeback,1
Llica,0
Blomac,0
Comune di Torre Boldone,0
Torre Boldone,0
Cotagaita,0
Salinas de Garci Mendoza,0
Bouisse,0
Te Tihi-o-Maru,0
Timaru,0
Elling,0
Comune di Torre Pallavicina,0
Torre Pallavicina,0
Trzebież,0
"Edgefield, South Carolina",0
"Winnetka, Illinois",0
Rue Garibaldi,0
"Jericho, Vermont",0
Burleigh F. Spalding,1
"Lisbon, Ohio",0
Burleigh Head National Park,0
Burkitt lymphoma,0
Burleigh Grimes,1
"New Salem, Pike County",0
Sant Francesc Xavier,0
Burley Griffin Way,0
Fonters-du-Razès,0
"Cold Spring, New York",0
"Seneca Falls, New York",0
Comune di Torre de' Roveri,0
Torre de' Roveri,0
Saint-Charles-de-Percy,0
Courtauly,0
Burlesque: Original Motion Picture Soundtrack,0
Brézilhac,0
Barbaira,0
"Burlington, Kentucky",0
"Burlington, North Carolina",0
Belvèze-du-Razès,0
Burlington,0
City of Burlington,0
The Burlington Magazine,0
Comune di Trescore Balneario,0
Trescore Balneario,0
Soure,0
Cépie,0
Ochirbat Burmaa,1
Burmah Agate,0
Burma VJ,0
northern bluethread,0
Montlaur,0
The Cloud,0
Haslev,0
Hinton,0
Town of Hinton,0
Moires,0
Μοίρες,0
Municipality of Prebold,0
Občina Prebold,0
Burmeister & Wain,0
Rue d'Austerlitz,0
Rue des Fossés,0
Guny,0
Torsås,0
An Dubh Allt,0
Blackburn,0
Mokra Gora,0
Мокра Гора,0
Burmanniaceae,0
Lilla Edet,0
Saint-Étienne-les-Orgues,0
Myanmar snub-nosed monkey,0
Burn me wicked,0
Burn,0
Éparcy,0
Konongo,0
Saint-Geniez,0
Torraibh / Baile Thurra,0
Turra,0
Turriff,0
Matala,0
Sainte-Tulle,0
Tiszapalkonya,0
Cill Bhraonaigh,0
Kilbirnie,0
Bornay Mosque,0
Saint-Loup,0
Sono,0
Mezőnyárád,0
Burnden Park,0
Burn My Eyes,0
Dairvel,0
Darbhail,0
Darvel,0
Uppony,0
Kouka,0
Saint-Julien-d'Asse,0
Lénárddaróc,0
Douroula,0
Szomolya,0
Burnett Highway,0
Burnett,0
Tartonne,0
Gassam,0
Révleányvár,0
Saint-Martin-lès-Seyne,0
Mezőnagymihály,0
Tchériba,0
Nagykinizs,0
Sami,0
Sajóhídvég,0
Dokuy,0
Ormosbánya,0
Burnhope Seat,0
"Burnham, Pennsylvania",0
Teresztenye,0
Burnham Thorpe,0
Incorporated Village of Old Field,0
"Old Field, New York",0
Burning Bright,0
Burning Heart,0
City of Burnie,0
Cushamen,0
Burning The Masses,0
"Micro, North Carolina",0
Burnin' Down the House: Live at the House of Blues,0
Burning Witch,0
Rue de l'Arbre-Sec,0
Podvelka,0
Burning Heart Records,0
The Burning Zone,0
Sausses,0
Municipality of Mirna Peč,0
Občina Mirna Peč,0
El Espinillo (Formosa),0
La Selve,0
Občina Šentjernej,0
Šentjernej,0
Herstmonceux,0
Épagny,0
Long Melford,0
Villemus,0
Sveta Trojica v Slovenskih Goricah,0
Thoard,0
Norseman,0
Saint-Julien-du-Verdon,0
Starše,0
Niangoloko,0
Saint-Michel-l'Observatoire,0
Municipality of Sveti Tomaž,0
Občina Sveti Tomaž,0
Ubraye,0
City of Burnside,0
Saint-Didier d'Aussiat,0
"Burnside, Arizona",0
Burnout Paradise,0
Burnside River,0
Municipality of Dolenjske Toplice,0
Občina Dolenjske Toplice,0
Saint-Lions,0
Hillerstorp,0
Burnt Church Band,0
Saint-Laurent-du-Verdon,0
Stockaryd,0
Burnt River,0
Vrigstad,0
Burntisland Shipbuilding Company,0
Molinet,0
Città di Treviglio,0
Treviglio,0
Gäddede,0
Lönsboda,0
Étreux,0
Concepción del Yaguareté Corá,0
Les Thuiles,0
Burnt Weeny Sandwich,0
Cruz del Eje,0
Uvernet-Fours,0
Baile 'Ic Eòghainn,0
Buckhaven,0
Buckhyne,0
